CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Hungary,Processing,1996.0,1000 tonnes,38.0,S
Thailand,Processing,1996.0,1000 tonnes,35.0,S
Spain,Processing,1996.0,1000 tonnes,33.0,S
Ukraine,Processing,1996.0,1000 tonnes,33.0,S
Switzerland,Processing,1996.0,1000 tonnes,29.0,S
Pakistan,Processing,1996.0,1000 tonnes,28.0,S
Austria,Processing,1996.0,1000 tonnes,26.0,S
Italy,Processing,1996.0,1000 tonnes,25.0,S
Japan,Processing,1996.0,1000 tonnes,22.0,S
Denmark,Processing,1996.0,1000 tonnes,18.0,S
Slovenia,Processing,1996.0,1000 tonnes,17.0,S
Argentina,Processing,1996.0,1000 tonnes,16.0,S
Lebanon,Processing,1996.0,1000 tonnes,12.0,S
North Macedonia,Processing,1996.0,1000 tonnes,10.0,S
Netherlands,Processing,1996.0,1000 tonnes,9.0,S
Sweden,Processing,1996.0,1000 tonnes,8.0,S
India,Processing,1996.0,1000 tonnes,7.0,S
Republic of Moldova,Processing,1996.0,1000 tonnes,6.0,S
Republic of Korea,Processing,1996.0,1000 tonnes,5.0,S
Turkey,Processing,1996.0,1000 tonnes,4.0,S
Uruguay,Processing,1996.0,1000 tonnes,3.0,S
"China, Macao SAR",Processing,1996.0,1000 tonnes,2.0,S
Iran (Islamic Republic of),Processing,1996.0,1000 tonnes,2.0,S
Israel,Processing,1996.0,1000 tonnes,2.0,S
Serbia and Montenegro,Processing,1996.0,1000 tonnes,2.0,S
Estonia,Processing,1996.0,1000 tonnes,1.0,S
Finland,Processing,1996.0,1000 tonnes,1.0,S
Greece,Processing,1996.0,1000 tonnes,1.0,S
Guatemala,Processing,1996.0,1000 tonnes,1.0,S
Kazakhstan,Processing,1996.0,1000 tonnes,1.0,S
Kyrgyzstan,Processing,1996.0,1000 tonnes,1.0,S
Lithuania,Processing,1996.0,1000 tonnes,1.0,S
Portugal,Processing,1996.0,1000 tonnes,1.0,S
Tunisia,Processing,1996.0,1000 tonnes,1.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1996.0,1000 tonnes,1.0,S
Zimbabwe,Processing,1996.0,1000 tonnes,1.0,S
Armenia,Processing,1996.0,1000 tonnes,0.0,S
Azerbaijan,Processing,1996.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1996.0,1000 tonnes,0.0,S
Bosnia and Herzegovina,Processing,1996.0,1000 tonnes,0.0,S
Bulgaria,Processing,1996.0,1000 tonnes,0.0,S
Canada,Processing,1996.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1996.0,1000 tonnes,0.0,S
Croatia,Processing,1996.0,1000 tonnes,0.0,S
Cyprus,Processing,1996.0,1000 tonnes,0.0,S
Czechia,Processing,1996.0,1000 tonnes,0.0,S
French Polynesia,Processing,1996.0,1000 tonnes,0.0,S
Georgia,Processing,1996.0,1000 tonnes,0.0,S
Germany,Processing,1996.0,1000 tonnes,0.0,S
Honduras,Processing,1996.0,1000 tonnes,0.0,S
Indonesia,Processing,1996.0,1000 tonnes,0.0,S
Ireland,Processing,1996.0,1000 tonnes,0.0,S
Jordan,Processing,1996.0,1000 tonnes,0.0,S
Latvia,Processing,1996.0,1000 tonnes,0.0,S
Malaysia,Processing,1996.0,1000 tonnes,0.0,S
Paraguay,Processing,1996.0,1000 tonnes,0.0,S
Philippines,Processing,1996.0,1000 tonnes,0.0,S
Polynesia,Processing,1996.0,1000 tonnes,0.0,A
Romania,Processing,1996.0,1000 tonnes,0.0,S
Russian Federation,Processing,1996.0,1000 tonnes,0.0,S
United States of America,Processing,1996.0,1000 tonnes,0.0,S
France,Processing,1995.0,1000 tonnes,1250.0,S
China,Processing,1995.0,1000 tonnes,1075.0,A
Poland,Processing,1995.0,1000 tonnes,285.0,S
Ukraine,Processing,1995.0,1000 tonnes,134.0,S
Australia and New Zealand,Processing,1995.0,1000 tonnes,74.0,A
New Zealand,Processing,1995.0,1000 tonnes,74.0,S
South Africa,Processing,1995.0,1000 tonnes,70.0,S
Belarus,Processing,1995.0,1000 tonnes,61.0,S
Spain,Processing,1995.0,1000 tonnes,54.0,S
Switzerland,Processing,1995.0,1000 tonnes,42.0,S
Slovakia,Processing,1995.0,1000 tonnes,40.0,S
Thailand,Processing,1995.0,1000 tonnes,35.0,S
Italy,Processing,1995.0,1000 tonnes,33.0,S
Other non-specified areas,Processing,1995.0,1000 tonnes,26.0,S
Pakistan,Processing,1995.0,1000 tonnes,26.0,S
Austria,Processing,1995.0,1000 tonnes,25.0,S
Argentina,Processing,1995.0,1000 tonnes,20.0,S
Slovenia,Processing,1995.0,1000 tonnes,17.0,S
Japan,Processing,1995.0,1000 tonnes,16.0,S
Lebanon,Processing,1995.0,1000 tonnes,15.0,S
Denmark,Processing,1995.0,1000 tonnes,13.0,S
Republic of Moldova,Processing,1995.0,1000 tonnes,12.0,S
Netherlands,Processing,1995.0,1000 tonnes,8.0,S
India,Processing,1995.0,1000 tonnes,7.0,S
Sweden,Processing,1995.0,1000 tonnes,6.0,S
North Macedonia,Processing,1995.0,1000 tonnes,5.0,S
Israel,Processing,1995.0,1000 tonnes,3.0,S
Canada,Processing,1995.0,1000 tonnes,2.0,S
"China, Macao SAR",Processing,1995.0,1000 tonnes,2.0,S
Estonia,Processing,1995.0,1000 tonnes,2.0,S
Iran (Islamic Republic of),Processing,1995.0,1000 tonnes,2.0,S
Kyrgyzstan,Processing,1995.0,1000 tonnes,2.0,S
Turkey,Processing,1995.0,1000 tonnes,2.0,S
Uruguay,Processing,1995.0,1000 tonnes,2.0,S
Bulgaria,Processing,1995.0,1000 tonnes,1.0,S
Finland,Processing,1995.0,1000 tonnes,1.0,S
Greece,Processing,1995.0,1000 tonnes,1.0,S
Hungary,Processing,1995.0,1000 tonnes,1.0,S
Kazakhstan,Processing,1995.0,1000 tonnes,1.0,S
Portugal,Processing,1995.0,1000 tonnes,1.0,S
Serbia and Montenegro,Processing,1995.0,1000 tonnes,1.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1995.0,1000 tonnes,1.0,S
Armenia,Processing,1995.0,1000 tonnes,0.0,S
Azerbaijan,Processing,1995.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1995.0,1000 tonnes,0.0,S
Bosnia and Herzegovina,Processing,1995.0,1000 tonnes,0.0,S
Croatia,Processing,1995.0,1000 tonnes,0.0,S
Cyprus,Processing,1995.0,1000 tonnes,0.0,S
Czechia,Processing,1995.0,1000 tonnes,0.0,S
French Polynesia,Processing,1995.0,1000 tonnes,0.0,S
Georgia,Processing,1995.0,1000 tonnes,0.0,S
Germany,Processing,1995.0,1000 tonnes,0.0,S
Guatemala,Processing,1995.0,1000 tonnes,0.0,S
Honduras,Processing,1995.0,1000 tonnes,0.0,S
Indonesia,Processing,1995.0,1000 tonnes,0.0,S
Ireland,Processing,1995.0,1000 tonnes,0.0,S
Jordan,Processing,1995.0,1000 tonnes,0.0,S
Latvia,Processing,1995.0,1000 tonnes,0.0,S
Lithuania,Processing,1995.0,1000 tonnes,0.0,S
Malaysia,Processing,1995.0,1000 tonnes,0.0,S
Paraguay,Processing,1995.0,1000 tonnes,0.0,S
Philippines,Processing,1995.0,1000 tonnes,0.0,S
Polynesia,Processing,1995.0,1000 tonnes,0.0,A
Republic of Korea,Processing,1995.0,1000 tonnes,0.0,S
Romania,Processing,1995.0,1000 tonnes,0.0,S
Russian Federation,Processing,1995.0,1000 tonnes,0.0,S
Tunisia,Processing,1995.0,1000 tonnes,0.0,S
United States of America,Processing,1995.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1995.0,1000 tonnes,0.0,S
France,Processing,1994.0,1000 tonnes,1250.0,S
China,Processing,1994.0,1000 tonnes,802.0,A
Poland,Processing,1994.0,1000 tonnes,267.0,S
Australia and New Zealand,Processing,1994.0,1000 tonnes,91.0,A
New Zealand,Processing,1994.0,1000 tonnes,91.0,S
Belarus,Processing,1994.0,1000 tonnes,65.0,S
Switzerland,Processing,1994.0,1000 tonnes,56.0,S
Ukraine,Processing,1994.0,1000 tonnes,44.0,S
Slovakia,Processing,1994.0,1000 tonnes,40.0,S
Thailand,Processing,1994.0,1000 tonnes,32.0,S
Austria,Processing,1994.0,1000 tonnes,25.0,S
Pakistan,Processing,1994.0,1000 tonnes,25.0,S
Argentina,Processing,1994.0,1000 tonnes,21.0,S
North Macedonia,Processing,1994.0,1000 tonnes,21.0,S
Belgium-Luxembourg,Processing,1994.0,1000 tonnes,20.0,S
Italy,Processing,1994.0,1000 tonnes,16.0,S
Slovenia,Processing,1994.0,1000 tonnes,15.0,S
Lebanon,Processing,1994.0,1000 tonnes,12.0,S
Republic of Moldova,Processing,1994.0,1000 tonnes,12.0,S
India,Processing,1994.0,1000 tonnes,8.0,S
Germany,Processing,1994.0,1000 tonnes,6.0,S
Denmark,Processing,1994.0,1000 tonnes,5.0,S
Spain,Processing,1994.0,1000 tonnes,5.0,S
Finland,Processing,1994.0,1000 tonnes,4.0,S
Sweden,Processing,1994.0,1000 tonnes,4.0,S
Turkey,Processing,1994.0,1000 tonnes,4.0,S
Kyrgyzstan,Processing,1994.0,1000 tonnes,3.0,S
Netherlands,Processing,1994.0,1000 tonnes,3.0,S
Serbia and Montenegro,Processing,1994.0,1000 tonnes,3.0,S
Uruguay,Processing,1994.0,1000 tonnes,3.0,S
Canada,Processing,1994.0,1000 tonnes,2.0,S
"China, Macao SAR",Processing,1994.0,1000 tonnes,2.0,S
Czechia,Processing,1994.0,1000 tonnes,2.0,S
Greece,Processing,1994.0,1000 tonnes,2.0,S
Israel,Processing,1994.0,1000 tonnes,2.0,S
Estonia,Processing,1994.0,1000 tonnes,1.0,S
Kazakhstan,Processing,1994.0,1000 tonnes,1.0,S
Lithuania,Processing,1994.0,1000 tonnes,1.0,S
Portugal,Processing,1994.0,1000 tonnes,1.0,S
Romania,Processing,1994.0,1000 tonnes,1.0,S
Tunisia,Processing,1994.0,1000 tonnes,1.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1994.0,1000 tonnes,1.0,S
Zimbabwe,Processing,1994.0,1000 tonnes,1.0,S
Armenia,Processing,1994.0,1000 tonnes,0.0,S
Azerbaijan,Processing,1994.0,1000 tonnes,0.0,S
Bosnia and Herzegovina,Processing,1994.0,1000 tonnes,0.0,S
Bulgaria,Processing,1994.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1994.0,1000 tonnes,0.0,S
Croatia,Processing,1994.0,1000 tonnes,0.0,S
Cyprus,Processing,1994.0,1000 tonnes,0.0,S
French Polynesia,Processing,1994.0,1000 tonnes,0.0,S
Georgia,Processing,1994.0,1000 tonnes,0.0,S
Guatemala,Processing,1994.0,1000 tonnes,0.0,S
Honduras,Processing,1994.0,1000 tonnes,0.0,S
Hungary,Processing,1994.0,1000 tonnes,0.0,S
Indonesia,Processing,1994.0,1000 tonnes,0.0,S
Iran (Islamic Republic of),Processing,1994.0,1000 tonnes,0.0,S
Ireland,Processing,1994.0,1000 tonnes,0.0,S
Japan,Processing,1994.0,1000 tonnes,0.0,S
Jordan,Processing,1994.0,1000 tonnes,0.0,S
Latvia,Processing,1994.0,1000 tonnes,0.0,S
Malaysia,Processing,1994.0,1000 tonnes,0.0,S
Paraguay,Processing,1994.0,1000 tonnes,0.0,S
Philippines,Processing,1994.0,1000 tonnes,0.0,S
Polynesia,Processing,1994.0,1000 tonnes,0.0,A
Republic of Korea,Processing,1994.0,1000 tonnes,0.0,S
Russian Federation,Processing,1994.0,1000 tonnes,0.0,S
South Africa,Processing,1994.0,1000 tonnes,0.0,S
United States of America,Processing,1994.0,1000 tonnes,0.0,S
France,Processing,1993.0,1000 tonnes,1350.0,S
China,Processing,1993.0,1000 tonnes,493.0,A
Ukraine,Processing,1993.0,1000 tonnes,261.0,S
Poland,Processing,1993.0,1000 tonnes,255.0,S
Republic of Moldova,Processing,1993.0,1000 tonnes,210.0,S
South Africa,Processing,1993.0,1000 tonnes,97.0,S
Australia and New Zealand,Processing,1993.0,1000 tonnes,76.0,A
New Zealand,Processing,1993.0,1000 tonnes,76.0,S
Belarus,Processing,1993.0,1000 tonnes,54.0,S
Spain,Processing,1993.0,1000 tonnes,40.0,S
Slovakia,Processing,1993.0,1000 tonnes,26.0,S
Thailand,Processing,1993.0,1000 tonnes,26.0,S
Austria,Processing,1993.0,1000 tonnes,25.0,S
Pakistan,Processing,1993.0,1000 tonnes,22.0,S
Switzerland,Processing,1993.0,1000 tonnes,19.0,S
Argentina,Processing,1993.0,1000 tonnes,17.0,S
Italy,Processing,1993.0,1000 tonnes,14.0,S
Lebanon,Processing,1993.0,1000 tonnes,13.0,S
North Macedonia,Processing,1993.0,1000 tonnes,11.0,S
Netherlands,Processing,1993.0,1000 tonnes,9.0,S
India,Processing,1993.0,1000 tonnes,7.0,S
Kyrgyzstan,Processing,1993.0,1000 tonnes,7.0,S
Denmark,Processing,1993.0,1000 tonnes,5.0,S
Finland,Processing,1993.0,1000 tonnes,5.0,S
Republic of Korea,Processing,1993.0,1000 tonnes,5.0,S
Israel,Processing,1993.0,1000 tonnes,4.0,S
Slovenia,Processing,1993.0,1000 tonnes,4.0,S
Sweden,Processing,1993.0,1000 tonnes,4.0,S
Turkey,Processing,1993.0,1000 tonnes,4.0,S
Bosnia and Herzegovina,Processing,1993.0,1000 tonnes,3.0,S
Germany,Processing,1993.0,1000 tonnes,3.0,S
Serbia and Montenegro,Processing,1993.0,1000 tonnes,3.0,S
"China, Macao SAR",Processing,1993.0,1000 tonnes,2.0,S
Iran (Islamic Republic of),Processing,1993.0,1000 tonnes,2.0,S
Canada,Processing,1993.0,1000 tonnes,1.0,S
Estonia,Processing,1993.0,1000 tonnes,1.0,S
Greece,Processing,1993.0,1000 tonnes,1.0,S
Hungary,Processing,1993.0,1000 tonnes,1.0,S
Kazakhstan,Processing,1993.0,1000 tonnes,1.0,S
Portugal,Processing,1993.0,1000 tonnes,1.0,S
Romania,Processing,1993.0,1000 tonnes,1.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1993.0,1000 tonnes,1.0,S
Uruguay,Processing,1993.0,1000 tonnes,1.0,S
Armenia,Processing,1993.0,1000 tonnes,0.0,S
Azerbaijan,Processing,1993.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1993.0,1000 tonnes,0.0,S
Bulgaria,Processing,1993.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1993.0,1000 tonnes,0.0,S
Croatia,Processing,1993.0,1000 tonnes,0.0,S
Cyprus,Processing,1993.0,1000 tonnes,0.0,S
Czechia,Processing,1993.0,1000 tonnes,0.0,S
French Polynesia,Processing,1993.0,1000 tonnes,0.0,S
Georgia,Processing,1993.0,1000 tonnes,0.0,S
Guatemala,Processing,1993.0,1000 tonnes,0.0,S
Honduras,Processing,1993.0,1000 tonnes,0.0,S
Indonesia,Processing,1993.0,1000 tonnes,0.0,S
Ireland,Processing,1993.0,1000 tonnes,0.0,S
Japan,Processing,1993.0,1000 tonnes,0.0,S
Jordan,Processing,1993.0,1000 tonnes,0.0,S
Latvia,Processing,1993.0,1000 tonnes,0.0,S
Lithuania,Processing,1993.0,1000 tonnes,0.0,S
Malaysia,Processing,1993.0,1000 tonnes,0.0,S
Paraguay,Processing,1993.0,1000 tonnes,0.0,S
Philippines,Processing,1993.0,1000 tonnes,0.0,S
Polynesia,Processing,1993.0,1000 tonnes,0.0,A
Russian Federation,Processing,1993.0,1000 tonnes,0.0,S
Tunisia,Processing,1993.0,1000 tonnes,0.0,S
United States of America,Processing,1993.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1993.0,1000 tonnes,0.0,S
France,Processing,1992.0,1000 tonnes,1350.0,S
China,Processing,1992.0,1000 tonnes,576.0,A
Republic of Moldova,Processing,1992.0,1000 tonnes,319.0,S
Poland,Processing,1992.0,1000 tonnes,251.0,S
Hungary,Processing,1992.0,1000 tonnes,102.0,S
Australia and New Zealand,Processing,1992.0,1000 tonnes,83.0,A
New Zealand,Processing,1992.0,1000 tonnes,83.0,S
Switzerland,Processing,1992.0,1000 tonnes,77.0,S
Italy,Processing,1992.0,1000 tonnes,37.0,S
Belarus,Processing,1992.0,1000 tonnes,29.0,S
Austria,Processing,1992.0,1000 tonnes,25.0,S
Czechoslovakia,Processing,1992.0,1000 tonnes,25.0,S
Spain,Processing,1992.0,1000 tonnes,19.0,S
Pakistan,Processing,1992.0,1000 tonnes,16.0,S
Lebanon,Processing,1992.0,1000 tonnes,15.0,S
Thailand,Processing,1992.0,1000 tonnes,15.0,S
North Macedonia,Processing,1992.0,1000 tonnes,13.0,S
Slovenia,Processing,1992.0,1000 tonnes,13.0,S
Denmark,Processing,1992.0,1000 tonnes,7.0,S
India,Processing,1992.0,1000 tonnes,7.0,S
Argentina,Processing,1992.0,1000 tonnes,6.0,S
Netherlands,Processing,1992.0,1000 tonnes,6.0,S
Finland,Processing,1992.0,1000 tonnes,5.0,S
Sweden,Processing,1992.0,1000 tonnes,4.0,S
"China, Macao SAR",Processing,1992.0,1000 tonnes,3.0,S
Israel,Processing,1992.0,1000 tonnes,3.0,S
Kyrgyzstan,Processing,1992.0,1000 tonnes,2.0,S
Estonia,Processing,1992.0,1000 tonnes,1.0,S
Greece,Processing,1992.0,1000 tonnes,1.0,S
Guatemala,Processing,1992.0,1000 tonnes,1.0,S
Iran (Islamic Republic of),Processing,1992.0,1000 tonnes,1.0,S
Kazakhstan,Processing,1992.0,1000 tonnes,1.0,S
Portugal,Processing,1992.0,1000 tonnes,1.0,S
Turkey,Processing,1992.0,1000 tonnes,1.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1992.0,1000 tonnes,1.0,S
Uruguay,Processing,1992.0,1000 tonnes,1.0,S
Zimbabwe,Processing,1992.0,1000 tonnes,1.0,S
Armenia,Processing,1992.0,1000 tonnes,0.0,S
Azerbaijan,Processing,1992.0,1000 tonnes,0.0,S
Belgium-Luxembourg,Processing,1992.0,1000 tonnes,0.0,S
Bosnia and Herzegovina,Processing,1992.0,1000 tonnes,0.0,S
Bulgaria,Processing,1992.0,1000 tonnes,0.0,S
Canada,Processing,1992.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1992.0,1000 tonnes,0.0,S
Croatia,Processing,1992.0,1000 tonnes,0.0,S
French Polynesia,Processing,1992.0,1000 tonnes,0.0,S
Georgia,Processing,1992.0,1000 tonnes,0.0,S
Germany,Processing,1992.0,1000 tonnes,0.0,S
Honduras,Processing,1992.0,1000 tonnes,0.0,S
Indonesia,Processing,1992.0,1000 tonnes,0.0,S
Ireland,Processing,1992.0,1000 tonnes,0.0,S
Japan,Processing,1992.0,1000 tonnes,0.0,S
Jordan,Processing,1992.0,1000 tonnes,0.0,S
Latvia,Processing,1992.0,1000 tonnes,0.0,S
Lithuania,Processing,1992.0,1000 tonnes,0.0,S
Malaysia,Processing,1992.0,1000 tonnes,0.0,S
Paraguay,Processing,1992.0,1000 tonnes,0.0,S
Philippines,Processing,1992.0,1000 tonnes,0.0,S
Polynesia,Processing,1992.0,1000 tonnes,0.0,A
Republic of Korea,Processing,1992.0,1000 tonnes,0.0,S
Romania,Processing,1992.0,1000 tonnes,0.0,S
Russian Federation,Processing,1992.0,1000 tonnes,0.0,S
Serbia and Montenegro,Processing,1992.0,1000 tonnes,0.0,S
South Africa,Processing,1992.0,1000 tonnes,0.0,S
Tunisia,Processing,1992.0,1000 tonnes,0.0,S
Ukraine,Processing,1992.0,1000 tonnes,0.0,S
United States of America,Processing,1992.0,1000 tonnes,0.0,S
Cyprus,Processing,1992.0,1000 tonnes,-1.0,S
France,Processing,1991.0,1000 tonnes,757.0,S
China,Processing,1991.0,1000 tonnes,368.0,A
Poland,Processing,1991.0,1000 tonnes,338.0,S
Yugoslav SFR,Processing,1991.0,1000 tonnes,228.0,S
Hungary,Processing,1991.0,1000 tonnes,204.0,S
Spain,Processing,1991.0,1000 tonnes,64.0,S
Australia and New Zealand,Processing,1991.0,1000 tonnes,59.0,A
New Zealand,Processing,1991.0,1000 tonnes,59.0,S
Italy,Processing,1991.0,1000 tonnes,44.0,S
Austria,Processing,1991.0,1000 tonnes,25.0,S
Czechoslovakia,Processing,1991.0,1000 tonnes,25.0,S
Lebanon,Processing,1991.0,1000 tonnes,21.0,S
Belgium-Luxembourg,Processing,1991.0,1000 tonnes,20.0,S
Other non-specified areas,Processing,1991.0,1000 tonnes,19.0,S
Pakistan,Processing,1991.0,1000 tonnes,15.0,S
Switzerland,Processing,1991.0,1000 tonnes,11.0,S
Thailand,Processing,1991.0,1000 tonnes,10.0,S
South Africa,Processing,1991.0,1000 tonnes,9.0,S
India,Processing,1991.0,1000 tonnes,7.0,S
Argentina,Processing,1991.0,1000 tonnes,6.0,S
Denmark,Processing,1991.0,1000 tonnes,6.0,S
Finland,Processing,1991.0,1000 tonnes,5.0,S
Netherlands,Processing,1991.0,1000 tonnes,4.0,S
Israel,Processing,1991.0,1000 tonnes,3.0,S
Sweden,Processing,1991.0,1000 tonnes,3.0,S
"China, Macao SAR",Processing,1991.0,1000 tonnes,2.0,S
Republic of Korea,Processing,1991.0,1000 tonnes,2.0,S
Uruguay,Processing,1991.0,1000 tonnes,2.0,S
Guatemala,Processing,1991.0,1000 tonnes,1.0,S
Iran (Islamic Republic of),Processing,1991.0,1000 tonnes,1.0,S
Portugal,Processing,1991.0,1000 tonnes,1.0,S
Zimbabwe,Processing,1991.0,1000 tonnes,1.0,S
Bulgaria,Processing,1991.0,1000 tonnes,0.0,S
Canada,Processing,1991.0,1000 tonnes,0.0,S
French Polynesia,Processing,1991.0,1000 tonnes,0.0,S
Germany,Processing,1991.0,1000 tonnes,0.0,S
Greece,Processing,1991.0,1000 tonnes,0.0,S
Honduras,Processing,1991.0,1000 tonnes,0.0,S
Indonesia,Processing,1991.0,1000 tonnes,0.0,S
Ireland,Processing,1991.0,1000 tonnes,0.0,S
Japan,Processing,1991.0,1000 tonnes,0.0,S
Jordan,Processing,1991.0,1000 tonnes,0.0,S
Malaysia,Processing,1991.0,1000 tonnes,0.0,S
Paraguay,Processing,1991.0,1000 tonnes,0.0,S
Philippines,Processing,1991.0,1000 tonnes,0.0,S
Polynesia,Processing,1991.0,1000 tonnes,0.0,A
Romania,Processing,1991.0,1000 tonnes,0.0,S
Tunisia,Processing,1991.0,1000 tonnes,0.0,S
Turkey,Processing,1991.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1991.0,1000 tonnes,0.0,S
United States of America,Processing,1991.0,1000 tonnes,0.0,S
Cyprus,Processing,1991.0,1000 tonnes,-1.0,S
France,Processing,1990.0,1000 tonnes,1040.0,S
Poland,Processing,1990.0,1000 tonnes,293.0,S
Yugoslav SFR,Processing,1990.0,1000 tonnes,109.0,S
Australia and New Zealand,Processing,1990.0,1000 tonnes,55.0,A
New Zealand,Processing,1990.0,1000 tonnes,55.0,S
Hungary,Processing,1990.0,1000 tonnes,47.0,S
South Africa,Processing,1990.0,1000 tonnes,32.0,S
China,Processing,1990.0,1000 tonnes,28.0,A
Czechoslovakia,Processing,1990.0,1000 tonnes,25.0,S
Switzerland,Processing,1990.0,1000 tonnes,25.0,S
Austria,Processing,1990.0,1000 tonnes,24.0,S
Belgium-Luxembourg,Processing,1990.0,1000 tonnes,20.0,S
Lebanon,Processing,1990.0,1000 tonnes,20.0,S
Spain,Processing,1990.0,1000 tonnes,13.0,S
Thailand,Processing,1990.0,1000 tonnes,13.0,S
Pakistan,Processing,1990.0,1000 tonnes,12.0,S
India,Processing,1990.0,1000 tonnes,6.0,S
Finland,Processing,1990.0,1000 tonnes,5.0,S
Italy,Processing,1990.0,1000 tonnes,5.0,S
Netherlands,Processing,1990.0,1000 tonnes,4.0,S
Argentina,Processing,1990.0,1000 tonnes,3.0,S
Denmark,Processing,1990.0,1000 tonnes,3.0,S
Israel,Processing,1990.0,1000 tonnes,3.0,S
"China, Macao SAR",Processing,1990.0,1000 tonnes,2.0,S
Iran (Islamic Republic of),Processing,1990.0,1000 tonnes,2.0,S
Bulgaria,Processing,1990.0,1000 tonnes,1.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1990.0,1000 tonnes,1.0,S
Uruguay,Processing,1990.0,1000 tonnes,1.0,S
Canada,Processing,1990.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1990.0,1000 tonnes,0.0,S
French Polynesia,Processing,1990.0,1000 tonnes,0.0,S
Germany,Processing,1990.0,1000 tonnes,0.0,S
Greece,Processing,1990.0,1000 tonnes,0.0,S
Guatemala,Processing,1990.0,1000 tonnes,0.0,S
Honduras,Processing,1990.0,1000 tonnes,0.0,S
Indonesia,Processing,1990.0,1000 tonnes,0.0,S
Ireland,Processing,1990.0,1000 tonnes,0.0,S
Japan,Processing,1990.0,1000 tonnes,0.0,S
Jordan,Processing,1990.0,1000 tonnes,0.0,S
Malaysia,Processing,1990.0,1000 tonnes,0.0,S
Paraguay,Processing,1990.0,1000 tonnes,0.0,S
Philippines,Processing,1990.0,1000 tonnes,0.0,S
Polynesia,Processing,1990.0,1000 tonnes,0.0,A
Portugal,Processing,1990.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1990.0,1000 tonnes,0.0,S
Romania,Processing,1990.0,1000 tonnes,0.0,S
Sweden,Processing,1990.0,1000 tonnes,0.0,S
Tunisia,Processing,1990.0,1000 tonnes,0.0,S
Turkey,Processing,1990.0,1000 tonnes,0.0,S
United States of America,Processing,1990.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1990.0,1000 tonnes,0.0,S
Cyprus,Processing,1990.0,1000 tonnes,-1.0,S
France,Processing,1989.0,1000 tonnes,1142.0,S
Poland,Processing,1989.0,1000 tonnes,281.0,S
China,Processing,1989.0,1000 tonnes,166.0,A
Hungary,Processing,1989.0,1000 tonnes,135.0,S
Yugoslav SFR,Processing,1989.0,1000 tonnes,127.0,S
Australia and New Zealand,Processing,1989.0,1000 tonnes,55.0,A
New Zealand,Processing,1989.0,1000 tonnes,55.0,S
Czechoslovakia,Processing,1989.0,1000 tonnes,25.0,S
Austria,Processing,1989.0,1000 tonnes,24.0,S
Switzerland,Processing,1989.0,1000 tonnes,22.0,S
Germany,Processing,1989.0,1000 tonnes,20.0,S
Lebanon,Processing,1989.0,1000 tonnes,20.0,S
Italy,Processing,1989.0,1000 tonnes,17.0,S
Pakistan,Processing,1989.0,1000 tonnes,12.0,S
Romania,Processing,1989.0,1000 tonnes,9.0,S
Thailand,Processing,1989.0,1000 tonnes,8.0,S
Netherlands,Processing,1989.0,1000 tonnes,7.0,S
Republic of Korea,Processing,1989.0,1000 tonnes,7.0,S
India,Processing,1989.0,1000 tonnes,6.0,S
Finland,Processing,1989.0,1000 tonnes,5.0,S
Argentina,Processing,1989.0,1000 tonnes,3.0,S
Denmark,Processing,1989.0,1000 tonnes,3.0,S
Israel,Processing,1989.0,1000 tonnes,3.0,S
Spain,Processing,1989.0,1000 tonnes,3.0,S
Uruguay,Processing,1989.0,1000 tonnes,2.0,S
"China, Macao SAR",Processing,1989.0,1000 tonnes,1.0,S
Greece,Processing,1989.0,1000 tonnes,1.0,S
Iran (Islamic Republic of),Processing,1989.0,1000 tonnes,1.0,S
Portugal,Processing,1989.0,1000 tonnes,1.0,S
United Kingdom of Great Britain and Northern Ireland,Processing,1989.0,1000 tonnes,1.0,S
Belgium-Luxembourg,Processing,1989.0,1000 tonnes,0.0,S
Bulgaria,Processing,1989.0,1000 tonnes,0.0,S
Canada,Processing,1989.0,1000 tonnes,0.0,S
Other non-specified areas,Processing,1989.0,1000 tonnes,0.0,S
French Polynesia,Processing,1989.0,1000 tonnes,0.0,S
Guatemala,Processing,1989.0,1000 tonnes,0.0,S
Honduras,Processing,1989.0,1000 tonnes,0.0,S
